ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
1213,6212,5720480,6212,6057620
1213,6212,5720480,6212,6057620
1213,6212,5720480,6212,6058090
1213,6212,5720480,6212,6059090
1213,6212,5720480,6212,6059560
1213,6212,5720480,6212,6060560
1213,6212,5720480,6212,6061370
1213,6212,5720480,6212,6061690
1213,6212,5720480,6212,6061690
1213,6212,5720480,6212,6062160
1213,6212,5720800,6212,6062480
1213,6212,5720800,6212,6063480
1213,6212,5720800,6212,6063480
1213,6212,5720800,6212,6064480
1213,6212,5720800,6212,6064950
1213,6212,5720800,6212,6064950
1213,6212,5720800,6212,6064950
1213,6212,5720800,6212,6065950
1213,6212,5720800,6212,6066760
1213,6212,5720800,6212,6067760
1213,6212,5720800,6212,6067760
1213,6212,5720800,6212,6068760
1213,6212,5720800,6212,6069410
1213,6212,5720800,6212,6070410
1213,6212,5720800,6212,6070410
1213,6212,5720800,6212,6070410
1213,6212,5720800,6212,6071410
1213,6212,5720800,6212,6072410
1213,6212,5720800,6212,6073060
1213,6212,5720800,6212,6073870
1213,6212,5720800,6212,6074870
1213,6212,5720800,6212,6075870
1213,6212,5720800,6212,6076870
1213,6212,5720800,6212,6077870
1213,6212,5720800,6212,6078520
1213,6212,5720800,6212,6079520
1213,6212,5720800,6212,6080330
1213,6212,5720800,6212,6080800
1213,6212,5720800,6212,6081800
1213,6212,5720800,6212,6082800
1213,6212,5720800,6212,6083800
1213,6212,5720800,6212,6084800
1213,6212,5720800,6212,6085800
1213,6212,5720800,6212,6086800
1213,6212,5720800,6212,6087800
1213,6212,5720800,6212,6088800
1213,6212,5720800,6212,6089120
1213,6212,5720800,6212,6090120
1213,6212,5720800,6212,6091120
1213,6212,5720800,6212,6092120
1213,6212,5720800,6212,6093120
1213,6212,5720800,6212,6093590
1213,6212,5720800,6212,6094590
1213,6212,5720800,6212,6095590
1213,6212,5720800,6212,6096590
1213,6212,5720800,6212,6097060
1213,6212,5720800,6212,6097530
1213,6212,5720800,6212,6098000
1213,6212,5720800,6212,6099000
1213,6212,5720800,6212,6100000
1213,6212,5720800,6212,6101000
1213,6212,5720800,6212,6102000
1213,6212,5720800,6212,6103000
1213,6212,5720800,6212,6103370
1213,6212,5720800,6212,6104370
1213,6212,5720800,6212,6105370
1213,6212,5720800,6212,6106370
1213,6212,5720800,6212,6107370
1213,6212,5720800,6212,6108370
1213,6212,5720800,6212,6108920
1213,6212,5720800,6212,6109390
1213,6212,5720800,6212,6109940
1213,6212,5721800,6212,6110940
1213,6212,5721800,6212,6111750
1213,6212,5721800,6212,6112750
1213,6212,5721800,6212,6112750
1213,6212,5721800,6212,6113220
1213,6212,5721800,6212,6114220
1213,6212,5721800,6212,6114220
1213,6212,5721800,6212,6115220
1213,6212,5721800,6212,6116030
1213,6212,5721800,6212,6117030
1213,6212,5721800,6212,6118030
1213,6212,5721800,6212,6118030
1213,6212,5721800,6212,6118030
1213,6212,5721800,6212,6119030
1213,6212,5721800,6212,6119680
1213,6212,5721800,6212,6120680
1213,6212,5722030,6212,6120910
1213,6212,5722030,6212,6121560
1213,6212,5722030,6212,6121880
1213,6212,5722030,6212,6122880
1213,6212,5722030,6212,6123880
1213,6212,5722030,6212,6124880
1213,6212,5722030,6212,6125350
1213,6212,5722030,6212,6126350
1213,6212,5722030,6212,6126350
1213,6212,5722030,6212,6126670
1213,6212,5722030,6212,6127670
1213,6212,5722030,6212,6128670
1213,6212,5722030,6212,6129670
1213,6212,5722030,6212,6130480
1213,6212,5722030,6212,6131290
1213,6212,5722030,6212,6131940
1213,6212,5722030,6212,6132940
1213,6212,5722030,6212,6132940
1213,6212,5722030,6212,6133940
1213,6212,5722030,6212,6134750
1213,6212,5722030,6212,6135210
1213,6212,5722030,6212,6135680
1213,6212,5722030,6212,6136490
1213,6212,5722030,6212,6137490
1213,6212,5722030,6212,6137490
1213,6212,5722030,6212,6138490
1213,6212,5722030,6212,6139490
1213,6212,5722030,6212,6139490
1213,6212,5722030,6212,6140490
1213,6212,5722030,6212,6140490
1213,6212,5722030,6212,6140960
1213,6212,5722030,6212,6141770
1213,6212,5722030,6212,6142770
1213,6212,5722030,6212,6142770
1213,6212,5722030,6212,6143770
1213,6212,5722030,6212,6144770
1213,6212,5722030,6212,6145770
1213,6212,5722030,6212,6146580
1213,6212,5722030,6212,6147050
1213,6212,5722030,6212,6147860
1213,6212,5722030,6212,6147860
1213,6212,5722030,6212,6148330
1213,6212,5722030,6212,6148330
1213,6212,5722030,6212,6149330
1213,6212,5722030,6212,6149980
1213,6212,5722030,6212,6149980
1213,6212,5722030,6212,6150790
1213,6212,5722030,6212,6151600
1213,6212,5722030,6212,6152600
1213,6212,5722030,6212,6152600
1213,6212,5722030,6212,6153070
1213,6212,5722080,6212,6153120
1213,6212,5722080,6212,6153590
1213,6212,5722080,6212,6154060
1213,6212,5722080,6212,6154060
1213,6212,5722080,6212,6154870
1213,6212,5722080,6212,6155870
1213,6212,5722080,6212,6156870
1213,6212,5722080,6212,6157190
1213,6212,5722080,6212,6158000
1213,6212,5722080,6212,6159000
1213,6212,5722080,6212,6159230
1213,6212,5722080,6212,6160230
1213,6212,5722080,6212,6161040
1213,6212,5722240,6212,6161200
1213,6212,5722240,6212,6161660
1213,6212,5722240,6212,6162660
1213,6212,5722240,6212,6163660
1213,6212,5722240,6212,6164660
1213,6212,5722240,6212,6165660
1213,6212,5722240,6212,6166660
1213,6212,5722240,6212,6167660
1213,6212,5722240,6212,6168660
1213,6212,5722240,6212,6169660
1213,6212,5722240,6212,6169660
1213,6212,5722240,6212,6169660
1213,6212,5722240,6212,6170660
1213,6212,5722240,6212,6171660
1213,6212,5722400,6212,6171820
1213,6212,5722400,6212,6172820
1213,6212,5722400,6212,6173820
1213,6212,5722400,6212,6174630
1213,6212,5722400,6212,6175100
1213,6212,5722400,6212,6176100
1213,6212,5722400,6212,6177100
1213,6212,5722400,6212,6177560
1213,6212,5722400,6212,6178560
1213,6212,5722400,6212,6178560
1213,6212,5722400,6212,6179370
1213,6212,5722400,6212,6179920
1213,6212,5722400,6212,6180920
1213,6212,5722400,6212,6181570
1213,6212,5722400,6212,6182380
1213,6212,5722400,6212,6183380
1213,6212,5722400,6212,6184380
1213,6212,5722400,6212,6184840
1213,6212,5722400,6212,6185840
1213,6212,5722400,6212,6186840
1213,6212,5722400,6212,6186840
1213,6212,5722400,6212,6194840
1213,6212,5722400,6212,6195650
1213,6212,5722400,6212,6196120
1213,6212,5722400,6212,6197120
1213,6212,5722400,6212,6197120
1213,6212,5722400,6212,6198120
1213,6212,5722400,6212,6199120
1213,6212,5722400,6212,6199580
1213,6212,5722400,6212,6199580
1213,6212,5722400,6212,6200390
1213,6212,5722400,6212,6201390
1213,6212,5722400,6212,6201390
1213,6212,5722400,6212,6202390
1213,6212,5722400,6212,6202390
1213,6212,5722400,6212,6202610
1213,6212,5722400,6212,6203080
1213,6212,5722400,6212,6211080
1213,6212,5722400,6212,6212080
1213,6212,5722400,6212,6213080
1213,6212,5722400,6212,6213080
1213,6212,5722400,6212,6214080
1213,6212,5722400,6212,6215080
1213,6212,5722400,6212,6216080
1213,6212,5722400,6212,6216300
1213,6212,5722400,6212,6217300
1213,6212,5722400,6212,6218300
1213,6212,5722400,6212,6219300
1213,6212,5722400,6212,6219520
1213,6212,5722400,6212,6219990
1213,6212,5722400,6212,6220990
1213,6212,5722400,6212,6221990
1213,6212,5722400,6212,6222310
1213,6212,5722400,6212,6223310
1213,6212,5722400,6212,6224310
1213,6212,5722400,6212,6224770
1213,6212,5722400,6212,6225580
1213,6212,5722400,6212,6226050
1213,6212,5722400,6212,6226860
1213,6212,5722400,6212,6227860
1213,6212,5722400,6212,6228860
1213,6212,5722400,6212,6229860
1213,6212,5722510,6212,6229970
1213,6212,5722510,6212,6230970
1213,6212,5722510,6212,6231290
1213,6212,5722510,6212,6232290
1213,6212,5722510,6212,6233290
1213,6212,5722510,6212,6233290
1213,6212,5722510,6212,6241290
1213,6212,5722510,6212,6241610
1213,6212,5722510,6212,6242200
1213,6212,5722510,6212,6243200
1213,6212,5722510,6212,6244200
1213,6212,5722510,6212,6245010
1213,6212,5722510,6212,6245010
1213,6212,5722510,6212,6245820
1213,6212,5722510,6212,6246630
1213,6212,5722510,6212,6247630
1213,6212,5722510,6212,6248440
1213,6212,5722510,6212,6248900
1213,6212,5722510,6212,6249710
1213,6212,5722510,6212,6250710
1213,6212,5722510,6212,6250710
1213,6212,5722510,6212,6251180
1213,6212,5722510,6212,6252180
1213,6212,5722510,6212,6252180
1213,6212,5722510,6212,6253180
1213,6212,5722510,6212,6254180
1213,6212,5722510,6212,6255180
1213,6212,5722510,6212,6256180
1213,6212,5722510,6212,6256650
1213,6212,5722510,6212,6257650
1213,6212,5722510,6212,6258460
1213,6212,5722510,6212,6259270
1213,6212,5722510,6212,6260080
1213,6212,5722510,6212,6260300
1213,6212,5722510,6212,6261300
1213,6212,5722510,6212,6261770
1213,6212,5722510,6212,6262770
1213,6212,5722510,6212,6263770
1213,6212,5722510,6212,6264770
1213,6212,5722510,6212,6265240
1213,6212,5722510,6212,6265830
1213,6212,5722510,6212,6266830
1213,6212,5722510,6212,6266830
1213,6212,5722510,6212,6267830
1213,6212,5722510,6212,6268830
1213,6212,5722510,6212,6269830
1213,6212,5722510,6212,6270300
1213,6212,5722510,6212,6270300
1213,6212,5723510,6212,6271300
1213,6212,5723510,6212,6272300
1213,6212,5723670,6212,6272460
1213,6212,5723670,6212,6272460
1213,6212,5723670,6212,6272930
1213,6212,5723670,6212,6273740
1213,6212,5723670,6212,6273740
1213,6212,5723670,6212,6274740
1213,6212,5723670,6212,6275740
1213,6212,5723670,6212,6276210
1213,6212,5723670,6212,6277210
1213,6212,5723670,6212,6277680
1213,6212,5723670,6212,6278680
1213,6212,5723670,6212,6279680
1213,6212,5723670,6212,6280140
1213,6212,5723670,6212,6280140
1213,6212,5723670,6212,6280140
1213,6212,5723670,6212,6280950
1213,6212,5723670,6212,6281950
1213,6212,5723670,6212,6282950
1213,6212,5723670,6212,6283420
1213,6212,5723670,6212,6284420
1213,6212,5723670,6212,6285420
1213,6212,5723670,6212,6286230
1213,6212,5723670,6212,6287230
1213,6212,5723670,6212,6288230
1213,6212,5723670,6212,6288700
1213,6212,5723670,6212,6289160
1213,6212,5723670,6212,6290160
1213,6212,5723670,6212,6290160
1213,6212,5723670,6212,6290160
1213,6212,5724670,6212,6291160
1213,6212,5724670,6212,6291630
1213,6212,5724670,6212,6292100
1213,6212,5724670,6212,6292570
1213,6212,5724670,6212,6293570
1213,6212,5724670,6212,6294570
1213,6212,5724670,6212,6295380
1213,6212,5724670,6212,6296190
1213,6212,5724670,6212,6296510
1213,6212,5724670,6212,6296830
1213,6212,5724670,6212,6297060
1213,6212,5724670,6212,6298060
1213,6212,5724670,6212,6298710
1213,6212,5724670,6212,6299710
1213,6212,5724670,6212,6300520
1213,6212,5724670,6212,6301520
1213,6212,5724670,6212,6302520
1213,6212,5724670,6212,6303520
1213,6212,5724990,6212,6303840
1213,6212,5724990,6212,6304650
1213,6212,5724990,6212,6304970
1213,6212,5725100,6212,6305080
1213,6212,5725100,6212,6305080
1213,6212,5725100,6212,6305080
1213,6212,5725100,6212,6305080
1213,6212,5725100,6212,6306080
1213,6212,5725100,6212,6307080
1213,6212,5725100,6212,6308080
1213,6212,5725100,6212,6308080
1213,6212,5725100,6212,6309080
1213,6212,5725100,6212,6310080
1213,6212,5725100,6212,6310890
1213,6212,5725100,6212,6311210
1213,6212,5725100,6212,6311800
1213,6212,5725100,6212,6312800
1213,6212,5725100,6212,6313800
1213,6212,5725100,6212,6314800
1213,6212,5725100,6212,6315800
1213,6212,5725100,6212,6316800
1213,6212,5725100,6212,6317120
1213,6212,5725100,6212,6318120
1213,6212,5725100,6212,6318120
1213,6212,5725100,6212,6318440
1213,6212,5725100,6212,6319440
1213,6212,5725100,6212,6320250
1213,6212,5725100,6212,6321250
1213,6212,5725100,6212,6321840
1213,6212,5725100,6212,6321840
1213,6212,5725100,6212,6322840
1213,6212,5725100,6212,6323650
1213,6212,5725100,6212,6324300
1213,6212,5725100,6212,6326300
1213,6212,5725100,6212,6327300
1213,6212,5725100,6212,6327950
1213,6212,5725100,6212,6328600
1213,6212,5725100,6212,6329600
1213,6212,5725100,6212,6330600
1213,6212,5725100,6212,6331410
1213,6212,5725100,6212,6331410
1213,6212,5725100,6212,6331880
1213,6212,5725100,6212,6332110
1213,6212,5725100,6212,6333110
1213,6212,5725100,6212,6333110
1213,6212,5725100,6212,6334110
1213,6212,5725100,6212,6334920
1213,6212,5725100,6212,6335920
1213,6212,5725100,6212,6336730
1213,6212,5725100,6212,6337050
1213,6212,5725100,6212,6338050
1213,6212,5725100,6212,6339050
1213,6212,5725100,6212,6339050
1213,6212,5725100,6212,6339050
1213,6212,5725100,6212,6339520
1213,6212,5725100,6212,6340520
1213,6212,5725100,6212,6341520
1213,6212,5725100,6212,6342520
1213,6212,5725100,6212,6342520
1213,6212,5725100,6212,6343520
1213,6212,5725100,6212,6344330
1213,6212,5725100,6212,6344700
1213,6212,5725100,6212,6345160
1213,6212,5725100,6212,6346160
1213,6212,5725100,6212,6346390
1213,6212,5725100,6212,6347390
1213,6212,5725100,6212,6347850
1213,6212,5725100,6212,6348320
1213,6212,5725100,6212,6348320
1213,6212,5725100,6212,6348320
1213,6212,5725100,6212,6349320
1213,6212,5725100,6212,6350320
1213,6212,5725100,6212,6351320
1213,6212,5725100,6212,6352320
1213,6212,5725100,6212,6353320
1213,6212,5725100,6212,6353640
1213,6212,5725100,6212,6354640
1213,6212,5725100,6212,6355640
1213,6212,5725100,6212,6355960
1213,6212,5725100,6212,6356960
1213,6212,5725100,6212,6356960
1213,6212,5725100,6212,6357960
1213,6212,5725100,6212,6358960
1213,6212,5725100,6212,6359960
1213,6212,5725100,6212,6360960
1213,6212,5725100,6212,6361180
1213,6212,5725100,6212,6362180
1213,6212,5725100,6212,6362650
1213,6212,5725100,6212,6363650
1213,6212,5725100,6212,6364460
1213,6212,5725100,6212,6365460
1213,6212,5725100,6212,6365730
1213,6212,5725100,6212,6366730
1213,6212,5725100,6212,6367730
1213,6212,5725100,6212,6367730
1213,6212,5725100,6212,6368730
1213,6212,5725100,6212,6369730
1213,6212,5725100,6212,6370380
1213,6212,5725100,6212,6371380
1213,6212,5725100,6212,6372380
1213,6212,5725100,6212,6373380
1213,6212,5725100,6212,6373850
1213,6212,5725100,6212,6374850
1213,6212,5725100,6212,6375850
1213,6212,5725100,6212,6376850
1213,6212,5725100,6212,6377660
1213,6212,5725100,6212,6378470
1213,6212,5725100,6212,6378790
1213,6212,5725100,6212,6379600
1213,6212,5725100,6212,6379600
1213,6212,5725100,6212,6380070
1213,6212,5725100,6212,6381070
1213,6212,5725100,6212,6381300
1213,6212,5725100,6212,6382300
1213,6212,5725100,6212,6382950
1213,6212,5725100,6212,6383950
1213,6212,5725100,6212,6384950
1213,6212,5725100,6212,6385950
1213,6212,5725100,6212,6386420
1213,6212,5725100,6212,6386970
1213,6212,5725100,6212,6387970
1213,6212,5725100,6212,6388780
1213,6212,5725100,6212,6389780
1213,6212,5725100,6212,6390250
1213,6212,5725100,6212,6391060
1213,6212,5725100,6212,6391380
1213,6212,5725100,6212,6391850
1213,6212,5725100,6212,6392850
1213,6212,5725100,6212,6393850
1213,6212,5725100,6212,6394850
1213,6212,5725100,6212,6395850
1213,6212,5725100,6212,6396850
1213,6212,5725100,6212,6397500
1213,6212,5725100,6212,6398500
1213,6212,5725100,6212,6398970
1213,6212,5725100,6212,6399970
1213,6212,5725100,6212,6400780
1213,6212,5725100,6212,6401780
1213,6212,5725100,6212,6402780
1213,6212,5725100,6212,6403780
1213,6212,5725100,6212,6404590
1213,6212,5725100,6212,6405590
1213,6212,5725100,6212,6405590
1213,6212,5725100,6212,6405590
1213,6212,5725100,6212,6405590
1213,6212,5725100,6212,6406240
1213,6212,5725100,6212,6406560
1213,6212,5725100,6212,6407150
1213,6212,5725100,6212,6408150
1213,6212,5725100,6212,6408470
1213,6212,5725100,6212,6408470
1213,6212,5725100,6212,6409470
1213,6212,5725100,6212,6410470
1213,6212,5725100,6212,6411470
1213,6212,5725100,6212,6411470
1213,6212,5725100,6212,6412280
1213,6212,5725100,6212,6413280
1213,6212,5725100,6212,6414280
1213,6212,5725100,6212,6415280
1213,6212,5725100,6212,6415280
1213,6212,5725100,6212,6416280
1213,6212,5725100,6212,6417280
1213,6212,5725100,6212,6418090
1213,6212,5725100,6212,6418090
1213,6212,5725100,6212,6418900
1213,6212,5725100,6212,6419370
1213,6212,5725100,6212,6419830
1213,6212,5725100,6212,6420830
1213,6212,5725100,6212,6421150
1213,6212,5725100,6212,6421620
1213,6212,5725100,6212,6422620
1213,6212,5725100,6212,6422620
1213,6212,5725100,6212,6423620
1213,6212,5725100,6212,6423620
1213,6212,5725100,6212,6423620
1213,6212,5725100,6212,6423620
1213,6212,5725100,6212,6424620
1213,6212,5725100,6212,6424840
1213,6212,5725100,6212,6425070
1213,6212,5725100,6212,6426070
1213,6212,5725100,6212,6426070
1213,6212,5725100,6212,6427070
1213,6212,5725100,6212,6435070
1213,6212,5725100,6212,6435720
1213,6212,5725100,6212,6436190
1213,6212,5725100,6212,6436510
1213,6212,5725100,6212,6437510
1213,6212,5725100,6212,6438320
1213,6212,5725100,6212,6439320
1213,6212,5725100,6212,6440320
1213,6212,5725100,6212,6441320
1213,6212,5725100,6212,6441790
1213,6212,5725100,6212,6442600
1213,6212,5725100,6212,6443600
1213,6212,5725100,6212,6444600
1213,6212,5725100,6212,6445600
1213,6212,5725100,6212,6446600
1213,6212,5725100,6212,6446600
1213,6212,5725100,6212,6447600
1213,6212,5725100,6212,6447600
1213,6212,5725100,6212,6448600
1213,6212,5725100,6212,6449600
1213,6212,5725100,6212,6450600
1213,6212,5725100,6212,6451250
1213,6212,5725100,6212,6452250
1213,6212,5725100,6212,6453250
1213,6212,5725100,6212,6453900
1213,6212,5725100,6212,6454900
1213,6212,5725100,6212,6455900
1213,6212,5725100,6212,6456370
1213,6212,5725100,6212,6457370
1213,6212,5725100,6212,6458020
1213,6212,5725100,6212,6459020
1213,6212,5725100,6212,6460020
1213,6212,5725100,6212,6460020
1213,6212,5725100,6212,6461020
1213,6212,5725100,6212,6462020
1213,6212,5725100,6212,6463020
1213,6212,5725100,6212,6463490
1213,6212,5725100,6212,6464490
1213,6212,5725100,6212,6465490
1213,6212,5725100,6212,6465490
1213,6212,5725100,6212,6465490
1213,6212,5725100,6212,6466490
1213,6212,5725100,6212,6467490
1213,6212,5725100,6212,6468490
1213,6212,5725100,6212,6469490
1213,6212,5725100,6212,6469960
1213,6212,5725100,6212,6470960
1213,6212,5725100,6212,6471960
1213,6212,5725100,6212,6472960
1213,6212,5725100,6212,6473960
1213,6212,5725100,6212,6474430
1213,6212,5725100,6212,6475430
1213,6212,5725100,6212,6475660
1213,6212,5725100,6212,6476660
1213,6212,5725100,6212,6477660
1213,6212,5725100,6212,6478660
1213,6212,5725100,6212,6479130
1213,6212,5725100,6212,6479450
1213,6212,5725260,6212,6479610
1213,6212,5725260,6212,6479610
1213,6212,5725260,6212,6480610
1213,6212,5725260,6212,6480610
1213,6212,5725260,6212,6481420
1213,6212,5725260,6212,6482420
1213,6212,5725260,6212,6483420
1213,6212,5725260,6212,6484420
1213,6212,5725260,6212,6485420
1213,6212,5725260,6212,6486420
1213,6212,5725260,6212,6486890
1213,6212,5725260,6212,6487540
1213,6212,5725260,6212,6488010
1213,6212,5725260,6212,6488340
1213,6212,5725260,6212,6488660
1213,6212,5725260,6212,6489660
1213,6212,5725260,6212,6489660
1213,6212,5725260,6212,6490210
1213,6212,5725260,6212,6491210
1213,6212,5725260,6212,6492210
1213,6212,5725260,6212,6493210
1213,6212,5725260,6212,6494020
1213,6212,5725260,6212,6494830
1213,6212,5725260,6212,6495830
1213,6212,5725260,6212,6496830
1213,6212,5725260,6212,6497830
1213,6212,5725260,6212,6498640
1213,6212,5725260,6212,6499640
1213,6212,5725260,6212,6500640
1213,6212,5725260,6212,6501640
1213,6212,5725260,6212,6502640
1213,6212,5725260,6212,6503640
1213,6212,5725260,6212,6503640
1213,6212,5725260,6212,6504110
1213,6212,5725260,6212,6505110
1213,6212,5725260,6212,6506110
1213,6212,5725260,6212,6506920
1213,6212,5725260,6212,6507920
1213,6212,5725260,6212,6508920
1213,6212,5725260,6212,6509390
1213,6212,5725260,6212,6509860
1213,6212,5725260,6212,6510180
1213,6212,5725260,6212,6510180
1213,6212,5725260,6212,6511180
1213,6212,5725580,6212,6511500
1213,6212,5725580,6212,6511970
1213,6212,5725580,6212,6512970
1213,6212,5725580,6212,6513440
1213,6212,5725580,6212,6514090
1213,6212,5725580,6212,6514900
1213,6212,5725580,6212,6515900
1213,6212,5725580,6212,6516360
1213,6212,5725580,6212,6516360
1213,6212,5725580,6212,6517360
1213,6212,5725580,6212,6517680
1213,6212,5725580,6212,6518680
1213,6212,5725580,6212,6519150
1213,6212,5725580,6212,6520150
1213,6212,5725580,6212,6520470
1213,6212,5725580,6212,6521280
1213,6212,5725580,6212,6521280
1213,6212,5725580,6212,6522090
1213,6212,5725580,6212,6522900
1213,6212,5725580,6212,6522900
1213,6212,5725580,6212,6523710
1213,6212,5725580,6212,6524710
1213,6212,5725580,6212,6525030
1213,6212,5725580,6212,6526030
1213,6212,5725580,6212,6526840
1213,6212,5725580,6212,6527650
1213,6212,5725580,6212,6527870
1213,6212,5725580,6212,6527870
1213,6212,5725580,6212,6528870
1213,6212,5725900,6212,6529190
1213,6212,5725900,6212,6530190
1213,6212,5725900,6212,6530780
1213,6212,5725900,6212,6531590
1213,6212,5725900,6212,6532590
1213,6212,5725900,6212,6532910
1213,6212,5725900,6212,6533910
1213,6212,5725900,6212,6534460
1213,6212,5725900,6212,6534930
1213,6212,5725900,6212,6535400
1213,6212,5725900,6212,6536400
1213,6212,5725900,6212,6537400
1213,6212,5725900,6212,6538210
1213,6212,5725900,6212,6539210
1213,6212,5725900,6212,6539670
1213,6212,5725900,6212,6540260
1213,6212,5725900,6212,6541070
1213,6212,5725900,6212,6542070
1213,6212,5725900,6212,6542390
1213,6212,5725900,6212,6543200
1213,6212,5725900,6212,6543200
1213,6212,5725900,6212,6544200
1213,6212,5725900,6212,6545200
1213,6212,5725900,6212,6545200
1213,6212,5725900,6212,6546010
1213,6212,5725900,6212,6546490
1213,6212,5725900,6212,6546810
1213,6212,5725900,6212,6546810
1213,6212,5725900,6212,6547810
1213,6212,5725900,6212,6548810
1213,6212,5725900,6212,6549810
1213,6212,5725900,6212,6549810
1213,6212,5725900,6212,6550810
1213,6212,5725900,6212,6551620
1213,6212,5725900,6212,6552430
1213,6212,5725900,6212,6553430
1213,6212,5725900,6212,6554430
1213,6212,5725900,6212,6554800
1213,6212,5725900,6212,6555800
1213,6212,5725900,6212,6555800
1213,6212,5725900,6212,6555800
1213,6212,5725900,6212,6556610
1213,6212,5726060,6212,6556770
1213,6212,5726060,6212,6557770
1213,6212,5726060,6212,6558770
1213,6212,5726060,6212,6559770
1213,6212,5726060,6212,6560770
1213,6212,5726060,6212,6561230
1213,6212,5726060,6212,6562040
1213,6212,5726060,6212,6562850
1213,6212,5726060,6212,6564850
1213,6212,5726060,6212,6565320
1213,6212,5726060,6212,6565320
1213,6212,5726060,6212,6565780
1213,6212,5726060,6212,6566780
1213,6212,5726060,6212,6566780
1213,6212,5726060,6212,6567100
1213,6212,5726060,6212,6568100
1213,6212,5726060,6212,6569100
1213,6212,5726060,6212,6569100
1213,6212,5726060,6212,6569100
1213,6212,5726060,6212,6570100
1213,6212,5726060,6212,6570470
1213,6212,5726060,6212,6571470
1213,6212,5726060,6212,6572470
1213,6212,5726060,6212,6573470
1213,6212,5726060,6212,6573940
1213,6212,5726060,6212,6573940
1213,6212,5726060,6212,6574590
1213,6212,5726060,6212,6574590
1213,6212,5726060,6212,6575590
1213,6212,5726060,6212,6576590
1213,6212,5726060,6212,6577590
1213,6212,5726060,6212,6578590
1213,6212,5726060,6212,6578590
1213,6212,5726060,6212,6579400
1213,6212,5726060,6212,6580400
1213,6212,5726060,6212,6580630
1213,6212,5726060,6212,6581180
1213,6212,5726060,6212,6581500
1213,6212,5726060,6212,6582310
1213,6212,5726060,6212,6583310
1213,6212,5726060,6212,6584310
1213,6212,5726060,6212,6585310
1213,6212,5726060,6212,6586310
1213,6212,5726060,6212,6586780
1213,6212,5726060,6212,6587780
1213,6212,5726060,6212,6588590
1213,6212,5726060,6212,6589590
1213,6212,5726060,6212,6589590
1213,6212,5726060,6212,6590590
1213,6212,5726060,6212,6590910
1213,6212,5726060,6212,6591380
1213,6212,5726060,6212,6592380
1213,6212,5726060,6212,6593380
1213,6212,5726060,6212,6593850
1213,6212,5726060,6212,6593850
1213,6212,5726060,6212,6594850
1213,6212,5726060,6212,6595850
1213,6212,5726060,6212,6596080
1213,6212,5726060,6212,6597080
1213,6212,5726060,6212,6597400
1213,6212,5726060,6212,6598400
1213,6212,5726060,6212,6599400
1213,6212,5726060,6212,6600400
1213,6212,5726060,6212,6601400
1213,6212,5726060,6212,6602400
1213,6212,5726060,6212,6603210
1213,6212,5726060,6212,6603650
1213,6212,5726060,6212,6603650
1213,6212,5726060,6212,6604650
1213,6212,5726060,6212,6605650
1213,6212,5726060,6212,6606460
1213,6212,5726060,6212,6606680
1213,6212,5726060,6212,6607490
1213,6212,5726060,6212,6608490
1213,6212,5726060,6212,6609490
1213,6212,5726060,6212,6609960
1213,6212,5726060,6212,6610960
1213,6212,5726060,6212,6611960
1213,6212,5726060,6212,6612770
1213,6212,5726060,6212,6613240
1213,6212,5726060,6212,6614240
1213,6212,5726060,6212,6614890
1213,6212,5726060,6212,6615890
1213,6212,5726060,6212,6616890
1213,6212,5726060,6212,6617890
1213,6212,5726060,6212,6617890
1213,6212,5726060,6212,6618890
1213,6212,5726060,6212,6619890
1213,6212,5726060,6212,6620700
1213,6212,5726060,6212,6621700
1213,6212,5726060,6212,6622700
1213,6212,5726060,6212,6623700
1213,6212,5726060,6212,6624700
1213,6212,5726220,6212,6624860
1213,6212,5726220,6212,6625860
1213,6212,5726220,6212,6626860
1213,6212,5726330,6212,6626970
1213,6212,5726330,6212,6627970
1213,6212,5726330,6212,6628970
1213,6212,5726330,6212,6629970
1213,6212,5726330,6212,6630430
1213,6212,5726330,6212,6631430
1213,6212,5726330,6212,6632430
1213,6212,5726330,6212,6633430
1213,6212,5726330,6212,6634430
1213,6212,5726330,6212,6635430
1213,6212,5726330,6212,6636430
1213,6212,5726330,6212,6636430
1213,6212,5726330,6212,6637240
1213,6212,5726330,6212,6638240
1213,6212,5726330,6212,6638560
1213,6212,5726330,6212,6639030
1213,6212,5726330,6212,6640030
1213,6212,5726330,6212,6641030
1213,6212,5726330,6212,6641030
1213,6212,5726330,6212,6641500
1213,6212,5726330,6212,6642500
1213,6212,5726330,6212,6643500
