ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,5440640,6212,6609090
1213,6212,5440640,6212,6610090
1213,6212,5440960,6212,6610410
1213,6212,5440960,6212,6611220
1213,6212,5441430,6212,6611690
1213,6212,5441430,6212,6612690
1213,6212,5441890,6212,6613150
1213,6212,5442540,6212,6613800
1213,6212,5443000,6212,6614260
1213,6212,5443000,6212,6615260
1213,6212,5443000,6212,6616260
1213,6212,5443000,6212,6617260
1213,6212,5443110,6212,6617370
1213,6212,5443110,6212,6618370
1213,6212,5443110,6212,6619370
1213,6212,5443340,6212,6619600
1213,6212,5443340,6212,6620600
1213,6212,5443340,6212,6621600
1213,6212,5443340,6212,6622600
1213,6212,5443340,6212,6623600
1213,6212,5443340,6212,6624600
1213,6212,5443340,6212,6624600
1213,6212,5443340,6212,6625600
1213,6212,5443340,6212,6625600
1213,6212,5443340,6212,6626600
1213,6212,5443340,6212,6626600
1213,6212,5443340,6212,6626600
1213,6212,5443340,6212,6627600
1213,6212,5443340,6212,6628410
1213,6212,5443810,6212,6628880
1213,6212,5444280,6212,6629350
1213,6212,5444280,6212,6637350
1213,6212,5444280,6212,6638350
1213,6212,5444280,6212,6639160
1213,6212,5444280,6212,6640160
1213,6212,5444280,6212,6641160
1213,6212,5444600,6212,6641480
1213,6212,5444600,6212,6642290
1213,6212,5444600,6212,6643290
1213,6212,5444600,6212,6644100
1213,6212,5444600,6212,6644910
1213,6212,5444760,6212,6645070
1213,6212,5444760,6212,6646070
1213,6212,5444760,6212,6646070
1213,6212,5444760,6212,6646070
1213,6212,5445350,6212,6646660
1213,6212,5445350,6212,6647660
1213,6212,5445670,6212,6647980
1213,6212,5445670,6212,6649980
1213,6212,5445990,6212,6650300
1213,6212,5446460,6212,6650770
1213,6212,5446930,6212,6651240
1213,6212,5446930,6212,6652240
1213,6212,5446930,6212,6653240
1213,6212,5446930,6212,6654240
1213,6212,5446930,6212,6655050
1213,6212,5446930,6212,6656050
1213,6212,5447400,6212,6656520
1213,6212,5447400,6212,6657520
1213,6212,5447400,6212,6657520
1213,6212,5447400,6212,6658520
1213,6212,5447400,6212,6659520
1213,6212,5447400,6212,6659520
1213,6212,5447400,6212,6660520
1213,6212,5447400,6212,6660520
1213,6212,5447400,6212,6661330
1213,6212,5447870,6212,6661800
1213,6212,5448420,6212,6662350
1213,6212,5448740,6212,6662670
1213,6212,5449390,6212,6663320
1213,6212,5449390,6212,6664320
1213,6212,5449850,6212,6664780
1213,6212,5449850,6212,6664780
1213,6212,5449850,6212,6665780
1213,6212,5450320,6212,6666250
1213,6212,5450320,6212,6666250
1213,6212,5450320,6212,6667250
1213,6212,5450790,6212,6667720
1213,6212,5450790,6212,6668530
1213,6212,5450790,6212,6669530
1213,6212,5451020,6212,6669760
1213,6212,5451340,6212,6670080
1213,6212,5451340,6212,6670890
1213,6212,5451340,6212,6670890
1213,6212,5451340,6212,6670890
1213,6212,5451660,6212,6671210
1213,6212,5451660,6212,6672210
1213,6212,5451660,6212,6673020
1213,6212,5451660,6212,6674020
1213,6212,5451660,6212,6675020
1213,6212,5451660,6212,6676020
1213,6212,5452310,6212,6676670
1213,6212,5452310,6212,6676670
1213,6212,5452780,6212,6677140
1213,6212,5452780,6212,6677140
1213,6212,5452780,6212,6677140
1213,6212,5452780,6212,6677140
1213,6212,5452780,6212,6678140
1213,6212,5452780,6212,6686140
1213,6212,5452780,6212,6686950
1213,6212,5452780,6212,6694950
1213,6212,5452780,6212,6695950
1213,6212,5452780,6212,6696950
1213,6212,5452780,6212,6697950
1213,6212,5452780,6212,6698950
1213,6212,5452780,6212,6699950
1213,6212,5452780,6212,6699950
1213,6212,5453240,6212,6700410
1213,6212,5453240,6212,6701220
1213,6212,5453240,6212,6702030
1213,6212,5453240,6212,6703030
1213,6212,5453470,6212,6703260
1213,6212,5453700,6212,6703490
1213,6212,5453700,6212,6704490
1213,6212,5454170,6212,6704960
1213,6212,5454640,6212,6705430
1213,6212,5454640,6212,6706430
1213,6212,5454640,6212,6707240
1213,6212,5454640,6212,6707240
1213,6212,5454640,6212,6708240
1213,6212,5455010,6212,6708610
1213,6212,5455010,6212,6709610
1213,6212,5455010,6212,6710610
1213,6212,5456010,6212,6711610
1213,6212,5456010,6212,6712610
1213,6212,5456010,6212,6713610
1213,6212,5456010,6212,6721610
1213,6212,5456010,6212,6722610
1213,6212,5456010,6212,6723610
1213,6212,5456010,6212,6731610
1213,6212,5456010,6212,6732610
1213,6212,5456230,6212,6732830
1213,6212,5456230,6212,6732830
1213,6212,5456230,6212,6733830
1213,6212,5456460,6212,6734060
1213,6212,5456460,6212,6735060
1213,6212,5457110,6212,6735710
1213,6212,5457580,6212,6736180
1213,6212,5458050,6212,6736650
1213,6212,5458050,6212,6737650
1213,6212,5458050,6212,6738650
1213,6212,5458420,6212,6739020
1213,6212,5458420,6212,6740020
1213,6212,5458420,6212,6741020
1213,6212,5458740,6212,6741340
1213,6212,5458740,6212,6745340
1213,6212,5458740,6212,6746340
1213,6212,5458740,6212,6747340
1213,6212,5458740,6212,6748340
1213,6212,5458740,6212,6748340
1213,6212,5458740,6212,6749340
1213,6212,5458960,6212,6749560
1213,6212,5458960,6212,6750560
1213,6212,5458960,6212,6754560
1213,6212,5458960,6212,6755560
1213,6212,5458960,6212,6755560
1213,6212,5458960,6212,6756560
1213,6212,5458960,6212,6757560
1213,6212,5459280,6212,6757880
1213,6212,5459280,6212,6758880
1213,6212,5459510,6212,6759110
1213,6212,5459510,6212,6759920
1213,6212,5460160,6212,6760570
1213,6212,5460160,6212,6761570
1213,6212,5460710,6212,6762120
1213,6212,5460710,6212,6763120
1213,6212,5460710,6212,6764120
1213,6212,5460710,6212,6765120
1213,6212,5460710,6212,6766120
1213,6212,5460710,6212,6774120
1213,6212,5461710,6212,6775120
1213,6212,5461710,6212,6776120
1213,6212,5461710,6212,6776120
1213,6212,5461710,6212,6784120
1213,6212,5461710,6212,6785120
1213,6212,5462030,6212,6785440
1213,6212,5462030,6212,6786440
1213,6212,5462030,6212,6787250
1213,6212,5462030,6212,6788060
1213,6212,5462140,6212,6788170
1213,6212,5462140,6212,6789170
1213,6212,5462140,6212,6789170
1213,6212,5462140,6212,6790170
1213,6212,5462140,6212,6791170
1213,6212,5462690,6212,6791720
1213,6212,5462690,6212,6792720
1213,6212,5462690,6212,6792720
1213,6212,5462690,6212,6793720
1213,6212,5462920,6212,6793950
1213,6212,5462920,6212,6794950
1213,6212,5462920,6212,6798950
1213,6212,5462920,6212,6798950
1213,6212,5462920,6212,6799950
1213,6212,5462920,6212,6800950
1213,6212,5462920,6212,6808950
1213,6212,5462920,6212,6809950
1213,6212,5462920,6212,6809950
1213,6212,5462920,6212,6810950
1213,6212,5462920,6212,6810950
1213,6212,5463570,6212,6811600
1213,6212,5464030,6212,6812060
1213,6212,5464030,6212,6813060
1213,6212,5464500,6212,6813530
1213,6212,5464500,6212,6814530
1213,6212,5464500,6212,6815530
1213,6212,5464500,6212,6815530
1213,6212,5464500,6212,6816530
1213,6212,5464500,6212,6817530
1213,6212,5464500,6212,6818530
1213,6212,5464500,6212,6819530
1213,6212,5465150,6212,6820180
1213,6212,5465150,6212,6822180
1213,6212,5465150,6212,6822180
1213,6212,5465150,6212,6823180
1213,6212,5465150,6212,6824180
1213,6212,5465150,6212,6825180
1213,6212,5465150,6212,6825990
1213,6212,5465150,6212,6826990
1213,6212,5465150,6212,6827990
1213,6212,5465150,6212,6828640
1213,6212,5465150,6212,6829640
1213,6212,5465620,6212,6830110
1213,6212,5465620,6212,6832110
1213,6212,5465620,6212,6833110
1213,6212,5465620,6212,6833110
1213,6212,5465620,6212,6841110
1213,6212,5465620,6212,6841760
1213,6212,5465620,6212,6842760
1213,6212,5465620,6212,6843760
1213,6212,5465620,6212,6844760
1213,6212,5465990,6212,6845130
1213,6212,5465990,6212,6845940
1213,6212,5465990,6212,6845940
1213,6212,5465990,6212,6846940
1213,6212,5466460,6212,6847410
1213,6212,5466460,6212,6848410
1213,6212,5466460,6212,6849410
1213,6212,5466460,6212,6850220
1213,6212,5466460,6212,6851030
1213,6212,5466460,6212,6851840
1213,6212,5466920,6212,6852300
1213,6212,5466920,6212,6853300
1213,6212,5466920,6212,6853950
1213,6212,5466920,6212,6854760
1213,6212,5466920,6212,6855410
1213,6212,5466920,6212,6856410
1213,6212,5466920,6212,6864410
1213,6212,5467390,6212,6864880
1213,6212,5467390,6212,6865880
1213,6212,5467390,6212,6866880
1213,6212,5467390,6212,6867880
1213,6212,5467390,6212,6868880
1213,6212,5467390,6212,6869690
1213,6212,5467980,6212,6870280
1213,6212,5467980,6212,6870280
1213,6212,5467980,6212,6871090
1213,6212,5467980,6212,6872090
1213,6212,5468350,6212,6872460
1213,6212,5468350,6212,6873270
1213,6212,5468350,6212,6874270
1213,6212,5468350,6212,6875080
1213,6212,5468350,6212,6875890
1213,6212,5468350,6212,6876890
1213,6212,5468350,6212,6884890
1213,6212,5468350,6212,6885890
1213,6212,5468350,6212,6886700
1213,6212,5468350,6212,6886700
1213,6212,5468350,6212,6886700
1213,6212,5468350,6212,6887350
1213,6212,5468350,6212,6888160
1213,6212,5468350,6212,6889160
1213,6212,5468350,6212,6889160
1213,6212,5468350,6212,6890160
1213,6212,5468350,6212,6891160
1213,6212,5468350,6212,6891160
1213,6212,5468350,6212,6891970
1213,6212,5468350,6212,6892970
1213,6212,5468350,6212,6893970
1213,6212,5468350,6212,6901970
1213,6212,5468810,6212,6902430
1213,6212,5468810,6212,6902430
1213,6212,5468810,6212,6903430
1213,6212,5468810,6212,6904080
1213,6212,5469280,6212,6904550
1213,6212,5469280,6212,6905550
1213,6212,5469280,6212,6906360
1213,6212,5469280,6212,6907360
1213,6212,5469600,6212,6907680
1213,6212,5469600,6212,6908680
1213,6212,5470070,6212,6909150
1213,6212,5470300,6212,6909380
1213,6212,5470620,6212,6909700
1213,6212,5470620,6212,6910700
1213,6212,5470620,6212,6911700
1213,6212,5470620,6212,6912700
1213,6212,5470620,6212,6912700
1213,6212,5470620,6212,6913510
1213,6212,5471090,6212,6913980
1213,6212,5471090,6212,6914790
1213,6212,5471090,6212,6915790
1213,6212,5471460,6212,6916160
1213,6212,5471460,6212,6917160
1213,6212,5471460,6212,6918160
1213,6212,5471930,6212,6918630
1213,6212,5471930,6212,6919440
1213,6212,5472400,6212,6919910
1213,6212,5472400,6212,6920910
1213,6212,5472870,6212,6921380
1213,6212,5472870,6212,6922380
1213,6212,5472870,6212,6923190
1213,6212,5472870,6212,6924190
1213,6212,5473340,6212,6924660
1213,6212,5473340,6212,6932660
1213,6212,5473810,6212,6933130
1213,6212,5474130,6212,6933450
1213,6212,5474130,6212,6941450
1213,6212,5474130,6212,6942450
1213,6212,5474130,6212,6942450
1213,6212,5474130,6212,6942450
1213,6212,5474130,6212,6946450
1213,6212,5474130,6212,6947260
1213,6212,5474130,6212,6948260
1213,6212,5474130,6212,6948910
1213,6212,5474130,6212,6949910
1213,6212,5474130,6212,6950910
1213,6212,5474350,6212,6951130
1213,6212,5474350,6212,6952130
1213,6212,5474350,6212,6952130
1213,6212,5474350,6212,6953130
1213,6212,5474820,6212,6953600
1213,6212,5475290,6212,6954070
1213,6212,5475290,6212,6954880
1213,6212,5475760,6212,6955350
1213,6212,5475760,6212,6955350
1213,6212,5475980,6212,6955570
1213,6212,5475980,6212,6956380
1213,6212,5475980,6212,6957380
1213,6212,5475980,6212,6965380
1213,6212,5475980,6212,6966190
1213,6212,5475980,6212,6974190
1213,6212,5475980,6212,6975190
1213,6212,5476140,6212,6975350
1213,6212,5476610,6212,6975820
1213,6212,5477080,6212,6976290
1213,6212,5477080,6212,6977290
1213,6212,5477080,6212,6978290
1213,6212,5477080,6212,6978290
1213,6212,5477080,6212,6979290
1213,6212,5477550,6212,6979760
1213,6212,5477550,6212,6979760
1213,6212,5477550,6212,6980570
1213,6212,5477550,6212,6984570
1213,6212,5477550,6212,6985570
1213,6212,5477550,6212,6986570
1213,6212,5477550,6212,6986570
1213,6212,5477550,6212,6987220
1213,6212,5477550,6212,6987220
1213,6212,5477550,6212,6988220
1213,6212,5477550,6212,6988220
1213,6212,5477550,6212,6990220
1213,6212,5477550,6212,6991220
1213,6212,5477550,6212,6992220
1213,6212,5477550,6212,6993220
1213,6212,5477550,6212,6994220
1213,6212,5478200,6212,6994870
1213,6212,5478200,6212,6995870
1213,6212,5478200,6212,6996870
1213,6212,5478200,6212,6997870
1213,6212,5478200,6212,6998870
1213,6212,5478200,6212,6999870
1213,6212,5478420,6212,7000090
1213,6212,5478420,6212,7001090
1213,6212,5478420,6212,7009090
1213,6212,5478420,6212,7009900
1213,6212,5478420,6212,7010900
1213,6212,5478420,6212,7011900
1213,6212,5478580,6212,7012060
1213,6212,5478580,6212,7013060
1213,6212,5478580,6212,7014060
1213,6212,5478580,6212,7014060
1213,6212,5478580,6212,7014870
1213,6212,5479050,6212,7015340
1213,6212,5479050,6212,7016340
1213,6212,5479520,6212,7016810
1213,6212,5479520,6212,7017460
1213,6212,5479520,6212,7018270
1213,6212,5479520,6212,7019270
1213,6212,5479520,6212,7020270
1213,6212,5479520,6212,7028270
1213,6212,5479520,6212,7028270
1213,6212,5479520,6212,7029270
1213,6212,5479840,6212,7029590
1213,6212,5480310,6212,7030060
1213,6212,5480780,6212,7030530
1213,6212,5481250,6212,7031000
1213,6212,5481250,6212,7031810
1213,6212,5481250,6212,7032810
1213,6212,5481720,6212,7033280
1213,6212,5481720,6212,7034090
1213,6212,5481720,6212,7034090
1213,6212,5481720,6212,7034090
1213,6212,5481720,6212,7035090
1213,6212,5481720,6212,7036090
1213,6212,5482190,6212,7036560
1213,6212,5482190,6212,7037560
1213,6212,5482190,6212,7038560
1213,6212,5482190,6212,7039560
1213,6212,5482190,6212,7040560
1213,6212,5482420,6212,7040790
1213,6212,5482420,6212,7041790
1213,6212,5482420,6212,7042790
1213,6212,5482420,6212,7043790
1213,6212,5482650,6212,7044020
1213,6212,5482650,6212,7044670
1213,6212,5483120,6212,7045140
1213,6212,5483340,6212,7045360
1213,6212,5483340,6212,7046170
1213,6212,5483340,6212,7047170
1213,6212,5483340,6212,7047170
1213,6212,5483340,6212,7048170
1213,6212,5483340,6212,7049170
1213,6212,5483340,6212,7050170
1213,6212,5483810,6212,7050640
1213,6212,5484400,6212,7051230
1213,6212,5484400,6212,7051880
1213,6212,5484400,6212,7052530
1213,6212,5484870,6212,7053000
1213,6212,5485420,6212,7053550
1213,6212,5485420,6212,7054550
1213,6212,5485420,6212,7055550
1213,6212,5485420,6212,7056550
1213,6212,5485420,6212,7057550
1213,6212,5485420,6212,7058550
1213,6212,5485420,6212,7059550
1213,6212,5485420,6212,7060550
1213,6212,5485420,6212,7061550
1213,6212,5485420,6212,7062550
1213,6212,5485420,6212,7063550
1213,6212,5485420,6212,7067550
1213,6212,5485420,6212,7068550
1213,6212,5485420,6212,7069550
1213,6212,5485890,6212,7070020
1213,6212,5486000,6212,7070130
1213,6212,5486000,6212,7071130
1213,6212,5486000,6212,7072130
1213,6212,5486000,6212,7072940
1213,6212,5486000,6212,7073750
1213,6212,5486000,6212,7074750
1213,6212,5486000,6212,7075750
1213,6212,5486000,6212,7076750
1213,6212,5486000,6212,7078750
1213,6212,5486320,6212,7079070
1213,6212,5486790,6212,7079540
1213,6212,5486790,6212,7080540
1213,6212,5486790,6212,7081540
1213,6212,5486790,6212,7082540
1213,6212,5487260,6212,7083010
1213,6212,5487260,6212,7084010
1213,6212,5487260,6212,7084010
1213,6212,5487260,6212,7085010
1213,6212,5487260,6212,7086010
1213,6212,5487580,6212,7086330
1213,6212,5488050,6212,7086800
1213,6212,5488050,6212,7087610
1213,6212,5488050,6212,7088610
1213,6212,5488050,6212,7089610
1213,6212,5488520,6212,7090080
1213,6212,5488520,6212,7090890
1213,6212,5488520,6212,7090890
1213,6212,5488520,6212,7091890
1213,6212,5488520,6212,7092890
1213,6212,5488520,6212,7093890
1213,6212,5488520,6212,7094700
1213,6212,5488520,6212,7095700
1213,6212,5488750,6212,7095930
1213,6212,5488750,6212,7096930
1213,6212,5488750,6212,7097930
1213,6212,5489070,6212,7098250
1213,6212,5489070,6212,7099250
1213,6212,5489070,6212,7100250
1213,6212,5489530,6212,7100710
1213,6212,5489530,6212,7101710
1213,6212,5489990,6212,7102170
1213,6212,5489990,6212,7102170
1213,6212,5489990,6212,7102980
1213,6212,5490580,6212,7103570
1213,6212,5490580,6212,7104380
1213,6212,5490580,6212,7105380
1213,6212,5490580,6212,7106380
1213,6212,5490580,6212,7106380
1213,6212,5490580,6212,7107380
1213,6212,5490580,6212,7108380
1213,6212,5490580,6212,7109380
1213,6212,5490580,6212,7110380
1213,6212,5490580,6212,7118380
1213,6212,5490580,6212,7119380
1213,6212,5490810,6212,7119610
1213,6212,5490810,6212,7120610
1213,6212,5490810,6212,7120610
1213,6212,5490810,6212,7128610
1213,6212,5490810,6212,7129420
1213,6212,5490810,6212,7130230
1213,6212,5490810,6212,7131040
1213,6212,5490810,6212,7132040
1213,6212,5490810,6212,7132850
1213,6212,5490810,6212,7133660
1213,6212,5490810,6212,7134660
1213,6212,5490810,6212,7134660
1213,6212,5490810,6212,7135660
1213,6212,5490810,6212,7136660
1213,6212,5490810,6212,7137660
1213,6212,5490810,6212,7138660
1213,6212,5490810,6212,7139660
1213,6212,5490810,6212,7140310
1213,6212,5490810,6212,7141120
1213,6212,5490810,6212,7142120
1213,6212,5491400,6212,7142710
1213,6212,5491400,6212,7143710
1213,6212,5491870,6212,7144180
1213,6212,5491870,6212,7145180
1213,6212,5491870,6212,7145990
1213,6212,5491870,6212,7146990
1213,6212,5491870,6212,7147990
1213,6212,5491870,6212,7148990
1213,6212,5491870,6212,7148990
1213,6212,5491870,6212,7149990
1213,6212,5491870,6212,7150990
1213,6212,5491870,6212,7151640
1213,6212,5491870,6212,7152290
1213,6212,5491870,6212,7153100
1213,6212,5491870,6212,7153910
1213,6212,5491870,6212,7157910
1213,6212,5491870,6212,7158910
1213,6212,5492340,6212,7159380
1213,6212,5492340,6212,7160380
1213,6212,5492340,6212,7161380
1213,6212,5492340,6212,7162380
1213,6212,5492340,6212,7163380
1213,6212,5492810,6212,7163850
1213,6212,5492810,6212,7164850
1213,6212,5492810,6212,7165850
1213,6212,5493270,6212,7166310
1213,6212,5493270,6212,7167310
1213,6212,5493750,6212,7167790
1213,6212,5493750,6212,7168260
1213,6212,5493970,6212,7168480
1213,6212,5493970,6212,7169480
1213,6212,5493970,6212,7169480
1213,6212,5493970,6212,7170480
1213,6212,5493970,6212,7171480
1213,6212,5493970,6212,7172290
1213,6212,5493970,6212,7176290
1213,6212,5493970,6212,7176760
1213,6212,5494340,6212,7177130
1213,6212,5494570,6212,7177360
1213,6212,5494570,6212,7177360
1213,6212,5494570,6212,7178360
1213,6212,5494570,6212,7179360
1213,6212,5495030,6212,7179820
1213,6212,5495500,6212,7180290
1213,6212,5495500,6212,7181100
1213,6212,5495500,6212,7182100
1213,6212,5495970,6212,7182570
1213,6212,5496290,6212,7182890
1213,6212,5496290,6212,7183890
1213,6212,5496290,6212,7184890
1213,6212,5496290,6212,7185700
1213,6212,5496290,6212,7186700
1213,6212,5496880,6212,7187290
1213,6212,5496880,6212,7188290
1213,6212,5496880,6212,7188760
1213,6212,5496880,6212,7189760
1213,6212,5496880,6212,7190760
1213,6212,5496880,6212,7191760
1213,6212,5496880,6212,7191760
1213,6212,5496880,6212,7191760
1213,6212,5496880,6212,7192410
1213,6212,5496880,6212,7193410
1213,6212,5496880,6212,7194410
1213,6212,5496880,6212,7194410
1213,6212,5496880,6212,7195410
1213,6212,5496880,6212,7195880
1213,6212,5496880,6212,7196880
1213,6212,5496880,6212,7197880
1213,6212,5496880,6212,7198880
1213,6212,5496880,6212,7206880
1213,6212,5496880,6212,7207530
1213,6212,5496880,6212,7207530
1213,6212,5497200,6212,7207850
1213,6212,5497200,6212,7207850
1213,6212,5497200,6212,7207850
1213,6212,5497200,6212,7208850
1213,6212,5497200,6212,7209850
1213,6212,5497200,6212,7213850
1213,6212,5497200,6212,7214320
1213,6212,5497200,6212,7214970
1213,6212,5497200,6212,7215440
1213,6212,5497200,6212,7215910
1213,6212,5497420,6212,7216130
1213,6212,5497420,6212,7217130
1213,6212,5497420,6212,7218130
1213,6212,5497420,6212,7219130
1213,6212,5497420,6212,7223130
1213,6212,5497420,6212,7224130
1213,6212,5497740,6212,7224450
1213,6212,5497740,6212,7225450
1213,6212,5497740,6212,7225450
1213,6212,5497740,6212,7226260
1213,6212,5497740,6212,7227070
1213,6212,5497740,6212,7228070
1213,6212,5497740,6212,7228880
1213,6212,5497740,6212,7228880
1213,6212,5497740,6212,7229880
1213,6212,5497740,6212,7231880
1213,6212,5497740,6212,7232880
1213,6212,5497740,6212,7233880
1213,6212,5497740,6212,7233880
1213,6212,5497740,6212,7234350
1213,6212,5497740,6212,7235350
1213,6212,5497740,6212,7235350
1213,6212,5497740,6212,7235350
1213,6212,5497740,6212,7237350
1213,6212,5497740,6212,7238350
1213,6212,5497740,6212,7239350
1213,6212,5497740,6212,7239820
1213,6212,5497740,6212,7240630
1213,6212,5497740,6212,7241440
1213,6212,5497740,6212,7242440
1213,6212,5497740,6212,7242440
1213,6212,5497740,6212,7242440
1213,6212,5497740,6212,7243090
1213,6212,5497790,6212,7243140
1213,6212,5497790,6212,7243610
1213,6212,5497790,6212,7251610
1213,6212,5497790,6212,7252610
1213,6212,5497790,6212,7253610
1213,6212,5497790,6212,7254610
1213,6212,5497790,6212,7254610
1213,6212,5497790,6212,7255260
1213,6212,5497790,6212,7256260
1213,6212,5497790,6212,7256260
1213,6212,5497790,6212,7257260
1213,6212,5497790,6212,7258260
1213,6212,5497790,6212,7259070
1213,6212,5498340,6212,7259620
1213,6212,5498340,6212,7259620
1213,6212,5498340,6212,7267620
1213,6212,5498340,6212,7267620
1213,6212,5498340,6212,7268090
1213,6212,5498340,6212,7269090
1213,6212,5498340,6212,7269090
1213,6212,5498570,6212,7269320
1213,6212,5498570,6212,7269970
1213,6212,5498570,6212,7270970
