ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1213,6212,5254330,6212,7281730
1213,6212,5254330,6212,7282540
1213,6212,5254330,6212,7282540
1213,6212,5254330,6212,7282540
1213,6212,5254330,6212,7282770
1213,6212,5254330,6212,7283240
1213,6212,5254330,6212,7283240
1213,6212,5254330,6212,7283240
1213,6212,5254330,6212,7283710
1213,6212,5254330,6212,7283940
1213,6212,5254330,6212,7284260
1213,6212,5254330,6212,7284730
1213,6212,5254330,6212,7285540
1213,6212,5254330,6212,7286000
1213,6212,5254330,6212,7286810
1213,6212,5254330,6212,7286810
1213,6212,5254330,6212,7287620
1213,6212,5254330,6212,7288270
1213,6212,5254330,6212,7288740
1213,6212,5254330,6212,7289210
1213,6212,5254330,6212,7290020
1213,6212,5254330,6212,7290830
1213,6212,5254330,6212,7291300
1213,6212,5254330,6212,7291770
1213,6212,5254330,6212,7291770
1213,6212,5254330,6212,7292420
1213,6212,5254330,6212,7292790
1213,6212,5254330,6212,7292790
1213,6212,5254330,6212,7293600
1213,6212,5254330,6212,7294410
1213,6212,5254330,6212,7294880
1213,6212,5254330,6212,7295690
1213,6212,5254330,6212,7296160
1213,6212,5254330,6212,7296970
1213,6212,5254330,6212,7297780
1213,6212,5254330,6212,7298330
1213,6212,5254330,6212,7299140
1213,6212,5254330,6212,7299730
1213,6212,5254330,6212,7300200
1213,6212,5254330,6212,7300430
1213,6212,5254330,6212,7300900
1213,6212,5254330,6212,7301710
1213,6212,5254330,6212,7302520
1213,6212,5254330,6212,7302980
1213,6212,5254330,6212,7303790
1213,6212,5254330,6212,7304260
1213,6212,5254330,6212,7304730
1213,6212,5254330,6212,7304730
1213,6212,5254330,6212,7304730
1213,6212,5254330,6212,7305540
1213,6212,5254330,6212,7305540
1213,6212,5254330,6212,7306010
1213,6212,5254330,6212,7306010
1213,6212,5254330,6212,7306010
1213,6212,5254330,6212,7306820
1213,6212,5254330,6212,7307370
1213,6212,5254330,6212,7307690
1213,6212,5254330,6212,7308010
1213,6212,5254330,6212,7308820
1213,6212,5254620,6212,7309110
1213,6212,5254620,6212,7309760
1213,6212,5254620,6212,7310080
1213,6212,5254620,6212,7310550
1213,6212,5254620,6212,7310870
1213,6212,5254620,6212,7311340
1213,6212,5254620,6212,7312150
1213,6212,5254620,6212,7312960
1213,6212,5254620,6212,7313430
1213,6212,5254620,6212,7313900
1213,6212,5254620,6212,7314130
1213,6212,5254620,6212,7314130
1213,6212,5254620,6212,7314450
1213,6212,5254620,6212,7314910
1213,6212,5254620,6212,7315720
1213,6212,5254620,6212,7316370
1213,6212,5254620,6212,7316370
1213,6212,5254620,6212,7316370
1213,6212,5254620,6212,7317180
1213,6212,5254620,6212,7317650
1213,6212,5254620,6212,7318120
1213,6212,5254620,6212,7318590
1213,6212,5254620,6212,7319400
1213,6212,5254620,6212,7320050
1213,6212,5254620,6212,7320520
1213,6212,5254620,6212,7321170
1213,6212,5254620,6212,7321170
1213,6212,5254620,6212,7321170
1213,6212,5254780,6212,7321330
1213,6212,5254780,6212,7321800
1213,6212,5254780,6212,7322270
1213,6212,5254780,6212,7322640
1213,6212,5254780,6212,7323110
1213,6212,5254780,6212,7323760
1213,6212,5254780,6212,7323980
1213,6212,5254780,6212,7324630
1213,6212,5254780,6212,7325100
1213,6212,5254780,6212,7325100
1213,6212,5254780,6212,7325910
1213,6212,5254780,6212,7326380
1213,6212,5254780,6212,7326850
1213,6212,5254780,6212,7327660
1213,6212,5254780,6212,7327660
1213,6212,5254780,6212,7328130
1213,6212,5254780,6212,7328450
1213,6212,5254780,6212,7328920
1213,6212,5254780,6212,7329390
1213,6212,5254780,6212,7329390
1213,6212,5254780,6212,7329860
1213,6212,5254780,6212,7330670
1213,6212,5254780,6212,7330670
1213,6212,5254780,6212,7331480
1213,6212,5254780,6212,7332290
1213,6212,5254780,6212,7332750
1213,6212,5254780,6212,7333220
1213,6212,5254780,6212,7333810
1213,6212,5254780,6212,7334180
1213,6212,5254780,6212,7334410
1213,6212,5254780,6212,7334880
1213,6212,5254780,6212,7335350
1213,6212,5254780,6212,7336000
1213,6212,5254780,6212,7336810
1213,6212,5254780,6212,7337620
1213,6212,5254780,6212,7337620
1213,6212,5254780,6212,7338430
1213,6212,5254780,6212,7339240
1213,6212,5254780,6212,7339710
1213,6212,5254780,6212,7340360
1213,6212,5254780,6212,7341170
1213,6212,5255430,6212,7341820
1213,6212,5255430,6212,7342140
1213,6212,5255430,6212,7342140
1213,6212,5255430,6212,7342950
1213,6212,5255430,6212,7343430
1213,6212,5255430,6212,7343900
1213,6212,5255430,6212,7344710
1213,6212,5255430,6212,7345520
1213,6212,5255430,6212,7345840
1213,6212,5255430,6212,7346210
1213,6212,5255430,6212,7346680
1213,6212,5255430,6212,7346680
1213,6212,5255430,6212,7346680
1213,6212,5255430,6212,7347150
1213,6212,5255430,6212,7347620
1213,6212,5255430,6212,7348090
1213,6212,5255430,6212,7348090
1213,6212,5255430,6212,7348320
1213,6212,5255430,6212,7348970
1213,6212,5255590,6212,7349130
1213,6212,5255590,6212,7349940
1213,6212,5255590,6212,7350590
1213,6212,5255590,6212,7351240
1213,6212,5255590,6212,7352050
1213,6212,5255590,6212,7352510
1213,6212,5255590,6212,7353160
1213,6212,5255590,6212,7353970
1213,6212,5255590,6212,7354200
1213,6212,5255590,6212,7354200
1213,6212,5255590,6212,7354670
1213,6212,5255590,6212,7355320
1213,6212,5255590,6212,7355320
1213,6212,5255590,6212,7355670
1213,6212,5255590,6212,7356480
1213,6212,5255590,6212,7356950
1213,6212,5255590,6212,7356950
1213,6212,5255590,6212,7357180
1213,6212,5255590,6212,7357640
1213,6212,5255590,6212,7358110
1213,6212,5255590,6212,7358660
1213,6212,5255590,6212,7358660
1213,6212,5255590,6212,7359310
1213,6212,5255590,6212,7359770
1213,6212,5255590,6212,7359990
1213,6212,5255590,6212,7360450
1213,6212,5255590,6212,7361260
1213,6212,5255590,6212,7361260
1213,6212,5255590,6212,7361580
1213,6212,5255590,6212,7361810
1213,6212,5255590,6212,7362620
1213,6212,5255590,6212,7363270
1213,6212,5255590,6212,7363640
1213,6212,5255590,6212,7363640
1213,6212,5255590,6212,7364110
1213,6212,5255590,6212,7364920
1213,6212,5255590,6212,7365150
1213,6212,5255590,6212,7365960
1213,6212,5255590,6212,7366430
1213,6212,5255590,6212,7366430
1213,6212,5255590,6212,7367240
1213,6212,5255590,6212,7368050
1213,6212,5255590,6212,7368520
1213,6212,5255590,6212,7369170
1213,6212,5255590,6212,7369980
1213,6212,5255700,6212,7370090
1213,6212,5255700,6212,7370560
1213,6212,5255700,6212,7370910
1213,6212,5255700,6212,7371380
1213,6212,5255700,6212,7371850
1213,6212,5255700,6212,7372320
1213,6212,5255700,6212,7372790
1213,6212,5255700,6212,7373110
1213,6212,5255700,6212,7373340
1213,6212,5255810,6212,7373450
1213,6212,5255810,6212,7373920
1213,6212,5255810,6212,7374730
1213,6212,5255810,6212,7375540
1213,6212,5255810,6212,7376010
1213,6212,5255810,6212,7376660
1213,6212,5255810,6212,7377470
1213,6212,5255970,6212,7377630
1213,6212,5255970,6212,7378180
1213,6212,5255970,6212,7378410
1213,6212,5255970,6212,7379220
1213,6212,5255970,6212,7379220
1213,6212,5255970,6212,7380030
1213,6212,5256290,6212,7380350
1213,6212,5256290,6212,7380820
1213,6212,5256450,6212,7380980
1213,6212,5256450,6212,7380980
1213,6212,5256450,6212,7381790
1213,6212,5256450,6212,7382110
1213,6212,5256450,6212,7382920
1213,6212,5256450,6212,7383390
1213,6212,5256450,6212,7383620
1213,6212,5256450,6212,7384270
1213,6212,5256450,6212,7384740
1213,6212,5256560,6212,7384850
1213,6212,5256560,6212,7385080
1213,6212,5256560,6212,7385550
1213,6212,5256560,6212,7385550
1213,6212,5256560,6212,7386360
1213,6212,5256560,6212,7386830
1213,6212,5256560,6212,7387150
1213,6212,5256560,6212,7387150
1213,6212,5256560,6212,7387470
1213,6212,5256560,6212,7388280
1213,6212,5256560,6212,7389090
1213,6212,5256560,6212,7389900
1213,6212,5256560,6212,7389900
1213,6212,5256560,6212,7390710
1213,6212,5256560,6212,7391180
1213,6212,5256560,6212,7391180
1213,6212,5256560,6212,7391830
1213,6212,5256560,6212,7392150
1213,6212,5256720,6212,7392310
1213,6212,5256720,6212,7392630
1213,6212,5256720,6212,7392950
1213,6212,5256720,6212,7393760
1213,6212,5256720,6212,7394570
1213,6212,5256720,6212,7394570
1213,6212,5256720,6212,7395040
1213,6212,5256830,6212,7395150
1213,6212,5256830,6212,7395800
1213,6212,5256830,6212,7396270
1213,6212,5256830,6212,7396740
1213,6212,5256830,6212,7397550
1213,6212,5256830,6212,7398020
1213,6212,5256830,6212,7398670
1213,6212,5256830,6212,7398670
1213,6212,5256830,6212,7399480
1213,6212,5256830,6212,7400130
1213,6212,5256830,6212,7400600
1213,6212,5256830,6212,7401250
1213,6212,5256830,6212,7401710
1213,6212,5256830,6212,7402520
1213,6212,5256830,6212,7402520
1213,6212,5256830,6212,7403330
1213,6212,5256830,6212,7403790
1213,6212,5256830,6212,7404600
1213,6212,5256830,6212,7405060
1213,6212,5256830,6212,7405060
1213,6212,5256830,6212,7405520
1213,6212,5256830,6212,7406330
1213,6212,5256830,6212,7406330
1213,6212,5256830,6212,7406330
1213,6212,5256830,6212,7406800
1213,6212,5256830,6212,7407030
1213,6212,5256830,6212,7407030
1213,6212,5256830,6212,7407840
1213,6212,5256830,6212,7408310
1213,6212,5256830,6212,7409120
1213,6212,5256830,6212,7409340
1213,6212,5256830,6212,7409810
1213,6212,5256830,6212,7410460
1213,6212,5256830,6212,7410930
1213,6212,5256830,6212,7411280
1213,6212,5256830,6212,7411930
1213,6212,5256830,6212,7412740
1213,6212,5256830,6212,7412970
1213,6212,5256830,6212,7413440
1213,6212,5256830,6212,7413440
1213,6212,5256830,6212,7414250
1213,6212,5256830,6212,7414720
1213,6212,5256830,6212,7415530
1213,6212,5256830,6212,7416340
1213,6212,5256830,6212,7416810
1213,6212,5256830,6212,7417620
1213,6212,5256830,6212,7418430
1213,6212,5256830,6212,7419240
1213,6212,5256830,6212,7419710
1213,6212,5256830,6212,7420170
1213,6212,5256830,6212,7420490
1213,6212,5256830,6212,7420810
1213,6212,5256830,6212,7421280
1213,6212,5256830,6212,7422090
1213,6212,5256830,6212,7422900
1213,6212,5256830,6212,7422900
1213,6212,5256830,6212,7423370
1213,6212,5256830,6212,7424180
1213,6212,5256830,6212,7424730
1213,6212,5256830,6212,7425200
1213,6212,5256830,6212,7425670
1213,6212,5256830,6212,7426140
1213,6212,5256830,6212,7426140
1213,6212,5256830,6212,7426610
1213,6212,5256830,6212,7427420
1213,6212,5256830,6212,7428230
1213,6212,5256830,6212,7428820
1213,6212,5256830,6212,7429190
1213,6212,5256830,6212,7429840
1213,6212,5256830,6212,7430310
1213,6212,5256830,6212,7430900
1213,6212,5256830,6212,7431360
1213,6212,5256830,6212,7431360
1213,6212,5256830,6212,7431830
1213,6212,5256830,6212,7432300
1213,6212,5256830,6212,7432770
1213,6212,5256830,6212,7433580
1213,6212,5256830,6212,7434390
1213,6212,5256830,6212,7434860
1213,6212,5256830,6212,7435180
1213,6212,5256830,6212,7435410
1213,6212,5256830,6212,7436220
1213,6212,5256830,6212,7436680
1213,6212,5256830,6212,7437150
1213,6212,5256830,6212,7437960
1213,6212,5256830,6212,7437960
1213,6212,5256830,6212,7437960
1213,6212,5256830,6212,7438280
1213,6212,5256830,6212,7439090
1213,6212,5256830,6212,7439410
1213,6212,5256830,6212,7439960
1213,6212,5256830,6212,7440770
1213,6212,5256830,6212,7441420
1213,6212,5256830,6212,7442070
1213,6212,5256830,6212,7442540
1213,6212,5256830,6212,7443010
1213,6212,5256830,6212,7443820
1213,6212,5256830,6212,7444470
1213,6212,5256830,6212,7444470
1213,6212,5256830,6212,7445120
1213,6212,5256830,6212,7445590
1213,6212,5256830,6212,7446400
1213,6212,5256830,6212,7447050
1213,6212,5256830,6212,7447370
1213,6212,5256830,6212,7447830
1213,6212,5256830,6212,7448640
1213,6212,5256830,6212,7449450
1213,6212,5256830,6212,7450260
1213,6212,5256830,6212,7450260
1213,6212,5256830,6212,7450720
1213,6212,5256830,6212,7451530
1213,6212,5256830,6212,7451990
1213,6212,5256830,6212,7452580
1213,6212,5256830,6212,7453390
1213,6212,5256830,6212,7453610
1213,6212,5256830,6212,7454070
1213,6212,5256830,6212,7454880
1213,6212,5256830,6212,7454880
1213,6212,5256990,6212,7455040
1213,6212,5256990,6212,7455410
1213,6212,5256990,6212,7456220
1213,6212,5256990,6212,7456540
1213,6212,5256990,6212,7457130
1213,6212,5257150,6212,7457290
1213,6212,5257150,6212,7457290
1213,6212,5257150,6212,7457290
1213,6212,5257150,6212,7457610
1213,6212,5257150,6212,7458420
1213,6212,5257150,6212,7459230
1213,6212,5257150,6212,7459880
1213,6212,5257150,6212,7460350
1213,6212,5257150,6212,7460820
1213,6212,5257150,6212,7461290
1213,6212,5257150,6212,7461760
1213,6212,5257150,6212,7462570
1213,6212,5257150,6212,7462790
1213,6212,5257150,6212,7463600
1213,6212,5257150,6212,7463920
1213,6212,5257150,6212,7464730
1213,6212,5257150,6212,7464960
1213,6212,5257150,6212,7465770
1213,6212,5257150,6212,7466140
1213,6212,5257150,6212,7466140
1213,6212,5257150,6212,7466370
1213,6212,5257150,6212,7466840
1213,6212,5257150,6212,7467650
1213,6212,5257150,6212,7468460
1213,6212,5257150,6212,7469110
1213,6212,5257150,6212,7469580
1213,6212,5257150,6212,7470040
1213,6212,5257150,6212,7470040
1213,6212,5257150,6212,7470850
1213,6212,5257150,6212,7471180
1213,6212,5257150,6212,7471650
1213,6212,5257150,6212,7472460
1213,6212,5257150,6212,7472460
1213,6212,5257150,6212,7473110
1213,6212,5257150,6212,7473580
1213,6212,5257150,6212,7473580
1213,6212,5257150,6212,7473900
1213,6212,5257150,6212,7474360
1213,6212,5257150,6212,7475170
1213,6212,5257150,6212,7475490
1213,6212,5257150,6212,7476300
1213,6212,5257150,6212,7476770
1213,6212,5257150,6212,7477360
1213,6212,5257150,6212,7478170
1213,6212,5257150,6212,7478170
1213,6212,5257150,6212,7478820
1213,6212,5257150,6212,7479290
1213,6212,5257150,6212,7479760
1213,6212,5257150,6212,7480230
1213,6212,5257150,6212,7481040
1213,6212,5257150,6212,7481270
1213,6212,5257150,6212,7481500
1213,6212,5257150,6212,7481960
1213,6212,5257150,6212,7482430
1213,6212,5257150,6212,7482900
1213,6212,5257150,6212,7483550
1213,6212,5257150,6212,7484020
1213,6212,5257150,6212,7484340
1213,6212,5257150,6212,7484810
1213,6212,5257150,6212,7484810
1213,6212,5257150,6212,7485620
1213,6212,5257150,6212,7486430
1213,6212,5257150,6212,7487240
1213,6212,5257150,6212,7488050
1213,6212,5257150,6212,7488860
1213,6212,5257150,6212,7489670
1213,6212,5257150,6212,7490130
1213,6212,5257150,6212,7490600
1213,6212,5257150,6212,7491070
1213,6212,5257150,6212,7491540
1213,6212,5257150,6212,7492010
1213,6212,5257150,6212,7492010
1213,6212,5257150,6212,7492330
1213,6212,5257150,6212,7493140
1213,6212,5257150,6212,7493950
1213,6212,5257150,6212,7493950
1213,6212,5257150,6212,7494420
1213,6212,5257150,6212,7494740
1213,6212,5257150,6212,7495060
1213,6212,5257150,6212,7495530
1213,6212,5257150,6212,7496340
1213,6212,5257150,6212,7497150
1213,6212,5257150,6212,7497620
1213,6212,5257150,6212,7498430
1213,6212,5257150,6212,7498900
1213,6212,5257150,6212,7499710
1213,6212,5257150,6212,7499710
1213,6212,5257150,6212,7500520
1213,6212,5257150,6212,7500990
1213,6212,5257150,6212,7501540
1213,6212,5257150,6212,7501860
1213,6212,5257150,6212,7502330
1213,6212,5257150,6212,7502980
1213,6212,5257150,6212,7503450
1213,6212,5257150,6212,7504000
1213,6212,5257150,6212,7504370
1213,6212,5257150,6212,7504370
1213,6212,5257150,6212,7504690
1213,6212,5257150,6212,7505500
1213,6212,5257150,6212,7506310
1213,6212,5257150,6212,7506540
1213,6212,5257150,6212,7506540
1213,6212,5257150,6212,7506770
1213,6212,5257150,6212,7507580
1213,6212,5257150,6212,7507580
1213,6212,5257150,6212,7507580
1213,6212,5257150,6212,7508390
1213,6212,5257150,6212,7508860
1213,6212,5257150,6212,7509670
1213,6212,5257150,6212,7510140
1213,6212,5257150,6212,7510140
1213,6212,5257150,6212,7510600
1213,6212,5257150,6212,7511060
1213,6212,5257150,6212,7511060
1213,6212,5257150,6212,7511060
1213,6212,5257150,6212,7511380
1213,6212,5257470,6212,7511700
1213,6212,5257470,6212,7512070
1213,6212,5257470,6212,7512540
1213,6212,5257470,6212,7513350
1213,6212,5257470,6212,7513820
1213,6212,5257470,6212,7514290
1213,6212,5257470,6212,7515100
1213,6212,5257470,6212,7515910
1213,6212,5257470,6212,7516380
1213,6212,5257470,6212,7517030
1213,6212,5257470,6212,7517500
1213,6212,5257470,6212,7518310
1213,6212,5257470,6212,7518310
1213,6212,5257470,6212,7518680
1213,6212,5257470,6212,7519150
1213,6212,5257470,6212,7519150
1213,6212,5257470,6212,7519370
1213,6212,5257470,6212,7519840
1213,6212,5257470,6212,7520490
1213,6212,5257470,6212,7521300
1213,6212,5257470,6212,7521760
1213,6212,5257470,6212,7522570
1213,6212,5257470,6212,7523040
1213,6212,5257470,6212,7523500
1213,6212,5257470,6212,7523820
1213,6212,5257470,6212,7524630
1213,6212,5257470,6212,7524630
1213,6212,5257470,6212,7525440
1213,6212,5257470,6212,7525910
1213,6212,5257630,6212,7526070
1213,6212,5257630,6212,7526300
1213,6212,5257630,6212,7526850
1213,6212,5257630,6212,7527320
1213,6212,5257630,6212,7527540
1213,6212,5257630,6212,7527540
1213,6212,5257630,6212,7528350
1213,6212,5257630,6212,7528580
1213,6212,5257630,6212,7528910
1213,6212,5257630,6212,7528910
1213,6212,5257630,6212,7529380
1213,6212,5257630,6212,7530190
1213,6212,5257630,6212,7530660
1213,6212,5257630,6212,7531130
1213,6212,5257630,6212,7531610
1213,6212,5257630,6212,7532420
1213,6212,5257630,6212,7533230
1213,6212,5257630,6212,7533230
1213,6212,5257630,6212,7534040
1213,6212,5257630,6212,7534040
1213,6212,5257630,6212,7534510
1213,6212,5257630,6212,7534510
1213,6212,5257630,6212,7534970
1213,6212,5257630,6212,7535290
1213,6212,5257630,6212,7535510
1213,6212,5257630,6212,7536160
1213,6212,5257630,6212,7536630
1213,6212,5257630,6212,7537440
1213,6212,5257630,6212,7537760
1213,6212,5257790,6212,7537920
1213,6212,5257790,6212,7538390
1213,6212,5257950,6212,7538550
1213,6212,5257950,6212,7539020
1213,6212,5257950,6212,7539020
1213,6212,5257950,6212,7539490
1213,6212,5257950,6212,7540300
1213,6212,5257950,6212,7540770
1213,6212,5257950,6212,7541090
1213,6212,5257950,6212,7541740
1213,6212,5257950,6212,7542550
1213,6212,5257950,6212,7542870
1213,6212,5257950,6212,7543220
1213,6212,5257950,6212,7543540
1213,6212,5257950,6212,7543540
1213,6212,5257950,6212,7544350
1213,6212,5257950,6212,7544350
1213,6212,5258060,6212,7544460
1213,6212,5258060,6212,7545270
1213,6212,5258060,6212,7545740
1213,6212,5258060,6212,7546550
1213,6212,5258060,6212,7546550
1213,6212,5258060,6212,7547020
1213,6212,5258060,6212,7547490
1213,6212,5258060,6212,7547960
1213,6212,5258060,6212,7548280
1213,6212,5258060,6212,7548750
1213,6212,5258060,6212,7549560
1213,6212,5258060,6212,7550370
1213,6212,5258060,6212,7550840
1213,6212,5258060,6212,7551310
1213,6212,5258060,6212,7551630
1213,6212,5258060,6212,7551630
1213,6212,5258220,6212,7551790
1213,6212,5258220,6212,7552110
1213,6212,5258220,6212,7552920
1213,6212,5258220,6212,7552920
1213,6212,5258220,6212,7553290
1213,6212,5258220,6212,7553610
1213,6212,5258220,6212,7554260
1213,6212,5258220,6212,7554910
1213,6212,5258220,6212,7555370
1213,6212,5258220,6212,7555370
1213,6212,5258220,6212,7556020
1213,6212,5258220,6212,7556020
1213,6212,5258220,6212,7556480
1213,6212,5258220,6212,7556940
1213,6212,5258220,6212,7557530
1213,6212,5258220,6212,7558000
1213,6212,5258220,6212,7558810
1213,6212,5258220,6212,7559620
1213,6212,5258220,6212,7560430
1213,6212,5258220,6212,7561240
1213,6212,5258220,6212,7562050
1213,6212,5258220,6212,7562530
1213,6212,5258220,6212,7563000
1213,6212,5258220,6212,7563320
1213,6212,5258220,6212,7563790
1213,6212,5258220,6212,7564600
1213,6212,5258220,6212,7564970
1213,6212,5258220,6212,7565780
1213,6212,5258220,6212,7566250
1213,6212,5258220,6212,7566250
1213,6212,5258220,6212,7566720
1213,6212,5258220,6212,7567530
1213,6212,5258220,6212,7568340
1213,6212,5258220,6212,7568340
1213,6212,5258220,6212,7569150
1213,6212,5258220,6212,7569620
1213,6212,5258220,6212,7570090
1213,6212,5258380,6212,7570250
1213,6212,5258380,6212,7570720
1213,6212,5258380,6212,7571530
1213,6212,5258380,6212,7572340
1213,6212,5258380,6212,7572810
1213,6212,5258380,6212,7573620
1213,6212,5258380,6212,7574430
1213,6212,5258380,6212,7575080
1213,6212,5258380,6212,7575890
1213,6212,5258380,6212,7576350
1213,6212,5258380,6212,7576820
1213,6212,5258380,6212,7577290
1213,6212,5258380,6212,7578100
1213,6212,5258380,6212,7578910
1213,6212,5258380,6212,7579720
1213,6212,5258380,6212,7579720
1213,6212,5258380,6212,7580530
1213,6212,5258380,6212,7580850
1213,6212,5258380,6212,7581660
1213,6212,5258380,6212,7581980
1213,6212,5258380,6212,7582790
1213,6212,5258380,6212,7583260
1213,6212,5258380,6212,7584070
1213,6212,5258380,6212,7584880
1213,6212,5258380,6212,7585690
1213,6212,5258380,6212,7586500
1213,6212,5258380,6212,7586500
1213,6212,5258380,6212,7587150
1213,6212,5258380,6212,7587800
1213,6212,5258380,6212,7587800
1213,6212,5258380,6212,7588610
1213,6212,5258380,6212,7589420
1213,6212,5258380,6212,7589880
1213,6212,5258380,6212,7590690
1213,6212,5258380,6212,7591500
1213,6212,5258380,6212,7591970
1213,6212,5258380,6212,7592200
